Customer No,Customer Name,CNIC,City,Age,Gender,Account Number,Branch Code,Account Opening Date,Account Type,Account Status,Risk Category,KYC Status,Debit Card Company,Debit Card Type,Customer Year End Balance 2023,Customer Year End Balance 2024,Customer Year End Balance 2025,Customer Year End Balance 2026,Customer Credit Transactions Count 2023,Customer Credit Transactions Count 2024,Customer Credit Transactions Count 2025,Customer Credit Transactions Count 2026,Customer Total Credit Transaction Amount 2023,Customer Total Credit Transaction Amount 2024,Customer Total Credit Transaction Amount 2025,Customer Total Credit Transaction Amount 2026,Customer Debit Transactions Count 2023,Customer Debit Transactions Count 2024,Customer Debit Transactions Count 2025,Customer Debit Transactions Count 2026,Customer Total Debit Transaction Amount 2023,Customer Total Debit Transaction Amount 2024,Customer Total Debit Transaction Amount 2025,Customer Total Debit Transaction Amount 2026
484104,Muhammad Ali,31973-1859825-5,Lahore,23,Male,37166330122588,421,2026-09-21,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,24872.53,0,0,0,5,0.0,0.0,0.0,5362.17,0,0,0,137,0.0,0.0,0.0,194558.38
620754,Uzma Sultan,67221-5920512-2,Sargodha,52,Female,52448154428616,756,2026-06-26,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,37300.8,0,0,0,55,0.0,0.0,0.0,40385.35,0,0,0,138,0.0,0.0,0.0,189305.89
866259,Shoaib Akram,57038-9552992-1,Lahore,26,Male,70125685337542,963,2026-10-09,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,18854.26,0,0,0,67,0.0,0.0,0.0,39152.8,0,0,0,127,0.0,0.0,0.0,158161.36
866259,Shoaib Akram,57038-9552992-1,Lahore,26,Male,22690720893697,971,2026-09-02,Saving,Active,Low,Pending,Mastercard,Classic,0.0,0.0,0.0,28316.99,0,0,0,43,0.0,0.0,0.0,24099.15,0,0,0,83,0.0,0.0,0.0,55830.59
821153,Rubina Khalid,92517-9611889-1,Unknown,53,Female,90407783517303,135,2026-11-19,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,34103.78,0,0,0,114,0.0,0.0,0.0,349630.65,0,0,0,121,0.0,0.0,0.0,237620.77
821153,Rubina Khalid,92517-9611889-1,Unknown,53,Female,32028057343741,954,2026-12-01,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,29836.96,0,0,0,5,0.0,0.0,0.0,6933.3,0,0,0,5,0.0,0.0,0.0,7537.51
786583,Fizza Haider,89649-5265840-1,Islamabad,45,Female,54710529501061,978,2026-05-14,Saving,Active,Low,Pending,PayPak,Platinum,0.0,0.0,0.0,20457.29,0,0,0,100,0.0,0.0,0.0,119796.51,0,0,0,24,0.0,0.0,0.0,18594.39
786583,Fizza Haider,89649-5265840-1,Islamabad,45,Female,39711608621351,712,2026-07-15,Saving,Active,Low,Pending,Mastercard,Classic,0.0,0.0,0.0,35507.27,0,0,0,83,0.0,0.0,0.0,148076.07,0,0,0,62,0.0,0.0,0.0,107020.68
141466,Bushra Mirza,98639-9803407-0,Lahore,56,Female,31799805929517,103,2026-11-18,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,33368.37,0,0,0,42,0.0,0.0,0.0,35681.74,0,0,0,13,0.0,0.0,0.0,12766.88
141466,Bushra Mirza,98639-9803407-0,Lahore,56,Female,31822661959213,375,2026-11-02,Saving,Active,Medium,Completed,Mastercard,Classic,0.0,0.0,0.0,111260.03,0,0,0,184,0.0,0.0,0.0,807071.14,0,0,0,300,0.0,0.0,0.0,447851.97
143991,Muhammad Ali,54397-8060573-6,Abbottabad,68,Male,65532625129981,141,2026-09-18,Saving,Dormant,Medium,Completed,PayPak,Gold,0.0,0.0,0.0,75010.92,0,0,0,199,0.0,0.0,0.0,533654.86,0,0,0,131,0.0,0.0,0.0,352680.92
143991,Muhammad Ali,54397-8060573-6,Abbottabad,68,Male,56826609830470,454,2026-09-20,Saving,Dormant,Low,Completed,Unknown,Classic,0.0,0.0,0.0,72477.58,0,0,0,120,0.0,0.0,0.0,151345.59,0,0,0,139,0.0,0.0,0.0,130410.62
143991,Muhammad Ali,54397-8060573-6,Abbottabad,68,Male,84082198142176,762,2026-04-18,Current,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,22331.7,0,0,0,129,0.0,0.0,0.0,253089.48,0,0,0,191,0.0,0.0,0.0,342394.55
485841,Zain Malik,28149-9584737-6,Karachi,57,Male,86998426622801,965,2026-11-14,Saving,Closed,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,70547.07,0,0,0,169,0.0,0.0,0.0,490060.7,0,0,0,181,0.0,0.0,0.0,413403.76
485841,Zain Malik,28149-9584737-6,Karachi,57,Male,88004055341020,950,2026-10-29,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,47838.39,0,0,0,78,0.0,0.0,0.0,271324.92,0,0,0,140,0.0,0.0,0.0,295171.37
485841,Zain Malik,28149-9584737-6,Karachi,57,Male,66620684593154,881,2026-06-10,Current,Dormant,Low,Completed,Visa,Gold,0.0,0.0,0.0,36128.19,0,0,0,157,0.0,0.0,0.0,255240.86,0,0,0,218,0.0,0.0,0.0,592954.82
977084,Areeba Hussain,45226-4697879-3,Karachi,26,Female,49151886708152,952,2026-10-06,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,21476.88,0,0,0,35,0.0,0.0,0.0,47330.38,0,0,0,77,0.0,0.0,0.0,35929.87
977084,Areeba Hussain,45226-4697879-3,Karachi,26,Female,49985846635437,292,2026-07-08,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,93896.8,0,0,0,121,0.0,0.0,0.0,191860.05,0,0,0,247,0.0,0.0,0.0,1037319.5
588080,Muhammad Ali,52686-5024476-4,Lahore,29,Male,24648043523961,480,2026-09-05,Current,Active,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,8258.17,0,0,0,53,0.0,0.0,0.0,34645.59,0,0,0,111,0.0,0.0,0.0,15751.15
588080,Muhammad Ali,52686-5024476-4,Lahore,29,Male,44893562105662,325,2026-08-11,Saving,Dormant,Low,Pending,Visa,Classic,0.0,0.0,0.0,3000.0,0,0,0,5,0.0,0.0,0.0,611.15,0,0,0,47,0.0,0.0,0.0,6128.56
588080,Muhammad Ali,52686-5024476-4,Lahore,29,Male,20213499603603,644,2026-07-16,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,36010.21,0,0,0,72,0.0,0.0,0.0,131995.06,0,0,0,196,0.0,0.0,0.0,399716.33
506470,Sohail Rana,47464-9190843-8,Multan,69,Male,24815642301317,267,2026-07-12,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,42741.89,0,0,0,23,0.0,0.0,0.0,41333.09,0,0,0,94,0.0,0.0,0.0,82916.37
967516,Aamir Shah,93043-8918409-5,Hyderabad,75,Male,53606045854479,600,2026-10-15,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,26806.48,0,0,0,59,0.0,0.0,0.0,41025.55,0,0,0,5,0.0,0.0,0.0,7879.39
967516,Aamir Shah,93043-8918409-5,Hyderabad,75,Male,22212128263799,457,2026-06-23,Saving,Dormant,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,36148.45,0,0,0,134,0.0,0.0,0.0,473674.39,0,0,0,208,0.0,0.0,0.0,271453.16
196454,Naveed Akhtar,54555-7135247-8,Abbottabad,26,Male,47404670805401,332,2026-08-12,Current,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,27428.05,0,0,0,81,0.0,0.0,0.0,116767.28,0,0,0,62,0.0,0.0,0.0,50353.0
196454,Naveed Akhtar,54555-7135247-8,Abbottabad,26,Male,89024018405537,681,2026-06-24,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,41930.78,0,0,0,133,0.0,0.0,0.0,603771.28,0,0,0,193,0.0,0.0,0.0,363183.86
217620,Ali Raza,91765-7495900-2,Karachi,59,Male,36929325029271,565,2026-07-08,Current,Dormant,Medium,Completed,Visa,Classic,0.0,0.0,0.0,334069.83,0,0,0,349,0.0,0.0,0.0,3672275.42,0,0,0,448,0.0,0.0,0.0,2582816.33
299940,Asad Chaudhry,56841-4820565-5,Sukkur,42,Male,78376166558351,800,2026-04-03,Saving,Active,Low,Completed,UnionPay,Signature,0.0,0.0,0.0,97781.39,0,0,0,264,0.0,0.0,0.0,1994067.83,0,0,0,268,0.0,0.0,0.0,1846348.73
299940,Asad Chaudhry,56841-4820565-5,Sukkur,42,Male,99466686610529,165,2026-11-09,Saving,Active,Low,Completed,Mastercard,Unknown,0.0,0.0,0.0,92508.69,0,0,0,172,0.0,0.0,0.0,1270396.66,0,0,0,210,0.0,0.0,0.0,610543.39
814407,Hina Latif,11315-8430569-3,Sukkur,50,Female,78756776975580,316,2026-06-09,Saving,Active,Low,Completed,PayPak,Gold,0.0,0.0,0.0,20183.23,0,0,0,30,0.0,0.0,0.0,23679.6,0,0,0,162,0.0,0.0,0.0,128362.78
639724,Zainab Iqbal,13597-3917543-8,Karachi,61,Female,39822267558286,867,2026-05-24,Saving,Active,High,Completed,Visa,Platinum,0.0,0.0,0.0,41112.07,0,0,0,36,0.0,0.0,0.0,87196.95,0,0,0,113,0.0,0.0,0.0,265421.45
831553,Yasir Nawaz,96667-9281659-6,Lahore,58,Male,80538030895880,150,2026-02-28,Saving,Active,High,Pending,Visa,Classic,0.0,0.0,0.0,160328.25,0,0,0,414,0.0,0.0,0.0,3388625.1,0,0,0,563,0.0,0.0,0.0,7364207.41
831553,Yasir Nawaz,96667-9281659-6,Lahore,58,Male,72345402330063,140,2026-06-12,Saving,Active,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,33722.11,0,0,0,21,0.0,0.0,0.0,59988.5,0,0,0,21,0.0,0.0,0.0,34230.64
615626,Zain Malik,93378-1096869-1,Bahawalpur,28,Male,40253888737629,64,2026-08-06,Current,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,29017.09,0,0,0,5,0.0,0.0,0.0,7611.87,0,0,0,55,0.0,0.0,0.0,87617.51
615626,Zain Malik,93378-1096869-1,Bahawalpur,28,Male,82164801452745,644,2026-12-13,Current,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,21572.09,0,0,0,64,0.0,0.0,0.0,73517.78,0,0,0,66,0.0,0.0,0.0,75816.74
428138,Naveed Akhtar,33586-1429523-4,Rawalpindi,47,Male,28690067781631,4,2026-09-05,Current,Active,Low,Completed,PayPak,Unknown,0.0,0.0,0.0,63272.83,0,0,0,140,0.0,0.0,0.0,414464.59,0,0,0,188,0.0,0.0,0.0,492442.52
803880,Waqas Ahmed,92642-2154901-7,Lahore,35,Male,37609428093054,654,2026-09-05,Current,Dormant,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,169879.71,0,0,0,268,0.0,0.0,0.0,1024437.43,0,0,0,268,0.0,0.0,0.0,469038.28
559452,Amna Sheikh,14099-8234144-3,Rawalpindi,41,Female,39063122150608,111,2026-12-12,Saving,Active,High,Completed,Visa,Classic,0.0,0.0,0.0,35786.28,0,0,0,90,0.0,0.0,0.0,194351.63,0,0,0,51,0.0,0.0,0.0,58187.81
559452,Amna Sheikh,14099-8234144-3,Rawalpindi,41,Female,29937647677240,912,2026-07-02,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,46797.43,0,0,0,103,0.0,0.0,0.0,309988.16,0,0,0,125,0.0,0.0,0.0,208928.1
191681,Fahad Mirza,15755-5779401-6,Gujranwala,34,Male,43993940619848,92,2026-06-09,Saving,Active,Low,Pending,Mastercard,Gold,0.0,0.0,0.0,22104.56,0,0,0,100,0.0,0.0,0.0,58268.36,0,0,0,38,0.0,0.0,0.0,35024.05
645653,Sohail Rana,31152-1289455-4,Lahore,43,Male,28512298345684,923,2026-03-10,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,26508.85,0,0,0,53,0.0,0.0,0.0,147550.66,0,0,0,73,0.0,0.0,0.0,179158.11
645653,Sohail Rana,31152-1289455-4,Lahore,43,Male,77218330923520,558,2026-07-25,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,36116.09,0,0,0,105,0.0,0.0,0.0,173189.59,0,0,0,43,0.0,0.0,0.0,57344.3
121847,Abdullah Sheikh,56168-4370209-0,Gujrat,19,Male,97503189486793,954,2026-10-11,Saving,Active,Medium,Completed,Unknown,Classic,0.0,0.0,0.0,24609.33,0,0,0,47,0.0,0.0,0.0,128594.73,0,0,0,157,0.0,0.0,0.0,322265.91
725873,Bushra Mirza,72262-5469273-5,Abbottabad,34,Female,48263573625213,382,2026-09-05,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,30035.04,0,0,0,113,0.0,0.0,0.0,169151.6,0,0,0,124,0.0,0.0,0.0,340150.57
917981,Rubina Khalid,85710-6802829-2,Gujrat,40,Female,69491186652369,362,2026-10-09,Saving,Active,Medium,Completed,Visa,Classic,0.0,0.0,0.0,38618.31,0,0,0,92,0.0,0.0,0.0,91841.87,0,0,0,187,0.0,0.0,0.0,404587.12
216045,Mishal Rana,25243-8838341-1,Islamabad,18,Female,35741603466430,624,2026-11-01,Current,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,22479.64,0,0,0,15,0.0,0.0,0.0,11039.02,0,0,0,65,0.0,0.0,0.0,32541.61
111077,Hamza Sultan,30526-3754585-2,Sukkur,25,Unknown,77337482547201,623,2026-11-29,Saving,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,19535.43,0,0,0,5,0.0,0.0,0.0,7652.88,0,0,0,205,0.0,0.0,0.0,202501.9
489689,Anum Chaudhry,22229-6661192-8,Peshawar,49,Female,76607803035236,690,2026-10-09,Saving,Dormant,High,Completed,PayPak,Platinum,0.0,0.0,0.0,24641.01,0,0,0,47,0.0,0.0,0.0,91368.12,0,0,0,56,0.0,0.0,0.0,81848.83
489689,Anum Chaudhry,22229-6661192-8,Peshawar,49,Female,37597416215019,176,2026-07-22,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,90246.42,0,0,0,215,0.0,0.0,0.0,1286321.68,0,0,0,183,0.0,0.0,0.0,552439.02
287022,Komal Akram,53979-4303031-4,Lahore,49,Female,27830889129830,270,2026-06-17,Saving,Dormant,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,27372.05,0,0,0,101,0.0,0.0,0.0,130440.84,0,0,0,66,0.0,0.0,0.0,94484.36
441620,Salman Yousuf,85352-8232799-3,Lahore,52,Male,46198023033784,223,2026-08-06,Saving,Dormant,Medium,Completed,Visa,Classic,0.0,0.0,0.0,91903.66,0,0,0,202,0.0,0.0,0.0,1277516.47,0,0,0,199,0.0,0.0,0.0,817160.23
441620,Salman Yousuf,85352-8232799-3,Lahore,52,Male,61786159942005,930,2026-08-05,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,62997.12,0,0,0,190,0.0,0.0,0.0,794939.95,0,0,0,91,0.0,0.0,0.0,429328.42
395438,Nadia Baig,69263-4137924-3,Lahore,68,Female,98139552263751,402,2026-08-17,Saving,Active,Medium,Completed,PayPak,Platinum,0.0,0.0,0.0,34259.92,0,0,0,63,0.0,0.0,0.0,118327.27,0,0,0,80,0.0,0.0,0.0,108182.9
316462,Laiba Abbas,11360-6065739-7,Sargodha,71,Female,81527985704853,592,2026-04-14,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,152121.44,0,0,0,291,0.0,0.0,0.0,858522.68,0,0,0,382,0.0,0.0,0.0,1125315.22
316462,Laiba Abbas,11360-6065739-7,Sargodha,71,Female,71545776161960,406,2026-08-22,Current,Active,Low,Completed,Unknown,Classic,0.0,0.0,0.0,73931.69,0,0,0,155,0.0,0.0,0.0,463976.23,0,0,0,146,0.0,0.0,0.0,321071.58
316462,Laiba Abbas,11360-6065739-7,Sargodha,71,Female,92126682938116,342,2026-04-10,Current,Active,High,Completed,Visa,Gold,0.0,0.0,0.0,228934.09,0,0,0,344,0.0,0.0,0.0,1572439.36,0,0,0,398,0.0,0.0,0.0,3561221.77
496284,Unknown,92490-8691879-1,Lahore,60,Male,57084641495684,797,2026-11-21,Saving,Active,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,32584.26,0,0,0,79,0.0,0.0,0.0,218087.54,0,0,0,5,0.0,0.0,0.0,3094.05
295710,Umar Farooq,91099-8302909-3,Lahore,47,Male,90923532281886,357,2026-06-30,Current,Active,Medium,Completed,Visa,Gold,0.0,0.0,0.0,67504.94,0,0,0,54,0.0,0.0,0.0,116850.26,0,0,0,190,0.0,0.0,0.0,156565.91
951336,Naveed Akhtar,75486-9165441-5,Quetta,47,Male,63848001953221,806,2026-08-19,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,182972.72,0,0,0,340,0.0,0.0,0.0,3562768.47,0,0,0,414,0.0,0.0,0.0,2413484.8
951336,Naveed Akhtar,75486-9165441-5,Quetta,47,Male,12000796218990,676,2026-02-01,Saving,Dormant,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,52943.41,0,0,0,139,0.0,0.0,0.0,359034.31,0,0,0,184,0.0,0.0,0.0,436504.2
378449,Aamir Shah,37213-1396584-8,Gujranwala,45,Male,16166153032936,193,2026-10-07,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,30266.36,0,0,0,75,0.0,0.0,0.0,258873.03,0,0,0,150,0.0,0.0,0.0,240862.47
378449,Aamir Shah,37213-1396584-8,Gujranwala,45,Male,75056441573756,974,2026-12-25,Current,Active,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,80547.4,0,0,0,161,0.0,0.0,0.0,744147.51,0,0,0,199,0.0,0.0,0.0,562611.05
530004,Shazia Elahi,88144-7542774-1,Faisalabad,45,Female,40510721562504,522,2026-10-21,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,10519.28,0,0,0,78,0.0,0.0,0.0,33410.2,0,0,0,56,0.0,0.0,0.0,48403.06
930686,Abdullah Sheikh,85702-1091655-8,Lahore,70,Male,26580434071544,386,2026-08-20,Saving,Active,Medium,Completed,PayPak,Classic,0.0,0.0,0.0,84212.57,0,0,0,139,0.0,0.0,0.0,375522.4,0,0,0,102,0.0,0.0,0.0,254864.26
595299,Adnan Siddiqui,36112-7789962-2,Karachi,55,Male,62005449171462,506,2026-08-11,Current,Active,Low,Completed,Unknown,Signature,0.0,0.0,0.0,60821.27,0,0,0,86,0.0,0.0,0.0,182897.66,0,0,0,80,0.0,0.0,0.0,290408.52
459597,Asad Chaudhry,40187-4635061-1,Faisalabad,22,Male,97096963106881,663,2026-10-22,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,102003.38,0,0,0,151,0.0,0.0,0.0,741365.57,0,0,0,149,0.0,0.0,0.0,823103.51
644377,Hassan Khan,24739-5093662-1,Bahawalpur,47,Male,96128207638936,743,2026-08-22,Saving,Active,Medium,Pending,Mastercard,Platinum,0.0,0.0,0.0,20819.98,0,0,0,64,0.0,0.0,0.0,69853.88,0,0,0,86,0.0,0.0,0.0,58651.82
940591,Haris Javed,19309-9652456-4,Peshawar,26,Male,12148153441964,144,2026-03-18,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,45794.95,0,0,0,88,0.0,0.0,0.0,262170.42,0,0,0,118,0.0,0.0,0.0,162408.29
432772,Rimsha Nadeem,29671-5256905-8,Lahore,43,Female,41272887557925,263,2026-06-13,Saving,Active,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,10974.29,0,0,0,5,0.0,0.0,0.0,2920.39,0,0,0,5,0.0,0.0,0.0,1009.77
432772,Rimsha Nadeem,29671-5256905-8,Lahore,43,Female,85287038058061,400,2026-12-29,Current,Active,Low,Pending,Visa,Gold,0.0,0.0,0.0,91167.9,0,0,0,306,0.0,0.0,0.0,2832727.94,0,0,0,253,0.0,0.0,0.0,1922896.64
640081,Rimsha Nadeem,46934-1742931-2,Rahim Yar Khan,34,Female,82241480592328,686,2026-07-22,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,20539.92,0,0,0,36,0.0,0.0,0.0,38855.89,0,0,0,56,0.0,0.0,0.0,65497.52
640081,Rimsha Nadeem,46934-1742931-2,Rahim Yar Khan,34,Female,70059555246547,456,2026-07-09,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,125200.66,0,0,0,247,0.0,0.0,0.0,1192548.98,0,0,0,287,0.0,0.0,0.0,734644.22
500827,Ali Raza,10015-8218536-1,Faisalabad,21,Male,62289635523608,949,2026-09-08,Saving,Active,Low,Completed,UnionPay,Gold,0.0,0.0,0.0,56936.51,0,0,0,105,0.0,0.0,0.0,308473.93,0,0,0,125,0.0,0.0,0.0,291728.48
355303,Farah Nawaz,85136-9665408-4,Faisalabad,37,Female,35956496224671,147,2026-05-17,Current,Active,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,45452.51,0,0,0,99,0.0,0.0,0.0,135547.25,0,0,0,141,0.0,0.0,0.0,319296.47
843691,Rubina Khalid,70884-7452887-3,Faisalabad,42,Female,33996845951321,476,2026-08-31,Saving,Active,Low,Completed,PayPak,Signature,0.0,0.0,0.0,24039.95,0,0,0,98,0.0,0.0,0.0,54863.7,0,0,0,77,0.0,0.0,0.0,30214.02
843691,Rubina Khalid,70884-7452887-3,Faisalabad,42,Female,37447773297162,780,2026-09-21,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,44685.37,0,0,0,67,0.0,0.0,0.0,89039.6,0,0,0,30,0.0,0.0,0.0,63054.76
153271,Shoaib Akram,68273-5538369-4,Islamabad,74,Male,27359922757043,729,2026-11-28,Saving,Active,Low,Completed,Visa,Gold,0.0,0.0,0.0,65135.51,0,0,0,93,0.0,0.0,0.0,160755.0,0,0,0,170,0.0,0.0,0.0,158561.92
153271,Shoaib Akram,68273-5538369-4,Islamabad,74,Male,74408307269593,481,2026-10-17,Saving,Active,Low,Completed,Unknown,Gold,0.0,0.0,0.0,143741.16,0,0,0,218,0.0,0.0,0.0,2115984.06,0,0,0,363,0.0,0.0,0.0,1818661.36
111878,Muhammad Ali,92748-9538714-3,Peshawar,25,Male,10196378021853,319,2026-12-28,Saving,Active,Low,Pending,Visa,Classic,0.0,0.0,0.0,11770.86,0,0,0,10,0.0,0.0,0.0,5604.94,0,0,0,12,0.0,0.0,0.0,7738.2
950299,Umar Farooq,75567-5399854-3,Hyderabad,29,Male,65822428719255,477,2026-06-09,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,113474.13,0,0,0,156,0.0,0.0,0.0,902733.44,0,0,0,316,0.0,0.0,0.0,839168.87
858296,Iqra Siddiqui,94530-5019736-1,Lahore,20,Female,65711385700639,116,2026-10-14,Saving,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,1039759.62,0,0,0,406,0.0,0.0,0.0,7990065.07,0,0,0,548,0.0,0.0,0.0,9240531.1
802634,Usman Tariq,66808-6268883-1,Rawalpindi,54,Male,94417820436493,527,2026-11-11,Saving,Active,Medium,Completed,UnionPay,Classic,0.0,0.0,0.0,17180.05,0,0,0,29,0.0,0.0,0.0,15212.52,0,0,0,24,0.0,0.0,0.0,7219.79
739521,Salman Yousuf,62961-7833441-6,Rawalpindi,22,Male,80776979599875,525,2026-09-14,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,13752.48,0,0,0,5,0.0,0.0,0.0,5497.54,0,0,0,5,0.0,0.0,0.0,2728.36
739521,Salman Yousuf,62961-7833441-6,Rawalpindi,22,Male,58719891101574,590,2026-12-11,Current,Active,Low,Completed,Mastercard,Classic,0.0,0.0,0.0,31427.37,0,0,0,93,0.0,0.0,0.0,245109.09,0,0,0,84,0.0,0.0,0.0,63238.73
739521,Salman Yousuf,62961-7833441-6,Rawalpindi,22,Male,42151515526243,977,2026-09-07,Current,Active,Low,Completed,PayPak,Gold,0.0,0.0,0.0,18028.64,0,0,0,101,0.0,0.0,0.0,113769.63,0,0,0,125,0.0,0.0,0.0,187978.02
411001,Danish Farooqi,21124-5589130-2,Peshawar,40,Male,87210218260662,561,2026-10-31,Saving,Active,Low,Completed,Visa,Platinum,0.0,0.0,0.0,46800.11,0,0,0,129,0.0,0.0,0.0,329457.04,0,0,0,54,0.0,0.0,0.0,126208.63
411001,Danish Farooqi,21124-5589130-2,Peshawar,40,Male,60420601251007,485,2026-07-01,Saving,Active,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,31597.22,0,0,0,100,0.0,0.0,0.0,71581.82,0,0,0,73,0.0,0.0,0.0,52420.77
984432,Iqra Siddiqui,20949-5290013-8,Islamabad,74,Female,13729085760713,596,2026-06-27,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,46215.89,0,0,0,150,0.0,0.0,0.0,605551.91,0,0,0,172,0.0,0.0,0.0,240919.79
984432,Iqra Siddiqui,20949-5290013-8,Islamabad,74,Female,60631892034999,83,2026-11-25,Saving,Active,Low,Completed,PayPak,Classic,0.0,0.0,0.0,30152.97,0,0,0,104,0.0,0.0,0.0,164477.58,0,0,0,81,0.0,0.0,0.0,168490.97
984432,Iqra Siddiqui,20949-5290013-8,Islamabad,74,Female,67413215379099,509,2026-11-22,Saving,Active,High,Completed,PayPak,Classic,0.0,0.0,0.0,716160.78,0,0,0,357,0.0,0.0,0.0,16775087.37,0,0,0,461,0.0,0.0,0.0,8202031.91
694649,Ovais Latif,18269-6659307-8,Karachi,47,Male,78879180267847,403,2026-12-18,Saving,Active,Low,Completed,Visa,Classic,0.0,0.0,0.0,66442.09,0,0,0,174,0.0,0.0,0.0,355690.45,0,0,0,245,0.0,0.0,0.0,556267.12
212404,Faisal Iqbal,54627-2959362-1,Karachi,56,Male,60522707085305,147,2026-09-03,Current,Dormant,Low,Completed,Mastercard,Signature,0.0,0.0,0.0,30437.4,0,0,0,81,0.0,0.0,0.0,127260.97,0,0,0,100,0.0,0.0,0.0,157303.73
536031,Muhammad Ali,17653-3741261-7,Karachi,58,Unknown,95366594407556,796,2026-12-29,Current,Active,Low,Completed,UnionPay,Classic,0.0,0.0,0.0,20553.06,0,0,0,71,0.0,0.0,0.0,104572.27,0,0,0,79,0.0,0.0,0.0,112966.47
832530,Yumna Farooqi,78163-1847586-4,Faisalabad,65,Female,65025673843238,366,2026-06-12,Saving,Active,Low,Completed,PayPak,Platinum,0.0,0.0,0.0,217220.37,0,0,0,335,0.0,0.0,0.0,3595030.07,0,0,0,492,0.0,0.0,0.0,5035291.47
410868,Adnan Siddiqui,68047-2561441-5,Dera Ghazi Khan,55,Male,96991082844206,792,2026-10-22,Saving,Active,Medium,Completed,Mastercard,Gold,0.0,0.0,0.0,68594.21,0,0,0,142,0.0,0.0,0.0,144782.18,0,0,0,166,0.0,0.0,0.0,576711.81
410868,Adnan Siddiqui,68047-2561441-5,Dera Ghazi Khan,55,Male,12142395806078,704,2026-09-04,Current,Closed,Low,Completed,Mastercard,Gold,0.0,0.0,0.0,15870.74,0,0,0,5,0.0,0.0,0.0,3081.74,0,0,0,31,0.0,0.0,0.0,29038.54
180136,Nadia Baig,92861-3042340-5,Islamabad,73,Female,29014528974741,494,2026-12-09,Saving,Dormant,Low,Completed,Visa,Classic,0.0,0.0,0.0,89618.87,0,0,0,151,0.0,0.0,0.0,733357.22,0,0,0,180,0.0,0.0,0.0,673081.82
329305,Shahzad Anwar,99761-1481367-5,Quetta,33,Male,14245870735748,893,2026-08-12,Saving,Active,Medium,Pending,PayPak,Classic,0.0,0.0,0.0,125051.91,0,0,0,235,0.0,0.0,0.0,872819.57,0,0,0,196,0.0,0.0,0.0,1110651.29
